Acc Id,Source,Collection Time,Length,qR,initial date,date gap
QJC19479.1,Germany,2020-02,1273,29.76636445,23-12-2019,#VALUE!
QJT43392.1,Uruguay,13-03-2020,1273,29.76636445,23-12-2019,81
QJT43404.1,USA: AK,15-03-2020,1273,29.76636445,23-12-2019,83
QJT43416.1,India: Ahmedabad,26-04-2020,1273,29.76636445,23-12-2019,125
QJT43428.1,India: Ahmedabad,29-04-2020,1273,29.76636445,23-12-2019,128
QJT43440.1,India: Ahmedabad,26-04-2020,1273,29.76636445,23-12-2019,125
QJT43452.1,India: Ahmedabad,30-04-2020,1273,29.76636445,23-12-2019,129
QJT43464.1,India: Ahmedabad,26-04-2020,1273,29.76636445,23-12-2019,125
QJT43476.1,India: Ahmedabad,29-04-2020,1273,29.76636445,23-12-2019,128
QJT43488.1,India: Ahmedabad,30-04-2020,1273,29.76636445,23-12-2019,129
QJT43500.1,India: Ahmedabad,30-04-2020,1273,29.76636445,23-12-2019,129
QJT43512.1,India: Ahmedabad,29-04-2020,1273,29.76636445,23-12-2019,128
QJT43524.1,India: Ahmedabad,29-04-2020,1273,30.40362324,23-12-2019,128
QJT43536.1,India: Ahmedabad,29-04-2020,1273,29.76636445,23-12-2019,128
QJT43548.1,India: Ahmedabad,29-04-2020,1273,29.76636445,23-12-2019,128
QJT43560.1,India: Ahmedabad,29-04-2020,1273,30.16105055,23-12-2019,128
QJT43572.1,India: Ahmedabad,29-04-2020,1273,30.16105055,23-12-2019,128
QJT43584.1,India: Ahmedabad,29-04-2020,1273,30.16105055,23-12-2019,128
QJT43596.1,India: Ahmedabad,29-04-2020,1273,29.76636445,23-12-2019,128
QJT43608.1,India: Ahmedabad,29-04-2020,1273,30.16105055,23-12-2019,128
QJT43620.1,India: Ahmedabad,29-04-2020,1273,30.16105055,23-12-2019,128
QJT43632.1,India: Ahmedabad,30-04-2020,1273,30.16105055,23-12-2019,129
QJT43644.1,India: Ahmedabad,29-04-2020,1273,29.76636445,23-12-2019,128
QJT43656.1,India: Ahmedabad,30-04-2020,1273,29.76636445,23-12-2019,129
QJT43668.1,India: Ahmedabad,29-04-2020,1273,30.16105055,23-12-2019,128
QJT43680.1,India: Prantij,02-05-2020,1273,30.16105055,23-12-2019,131
QJT43692.1,India: Prantij,02-05-2020,1273,29.76636445,23-12-2019,131
QJT43704.1,India: Modasa,04-05-2020,1273,30.16105055,23-12-2019,133
QJT43716.1,India: Modasa,04-05-2020,1273,29.76636445,23-12-2019,133
QJT43728.1,India: Dhansura,04-05-2020,1273,30.16105055,23-12-2019,133
QJT72086.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72098.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72110.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72122.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72134.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72146.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72158.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72170.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72182.1,France,2020-03,1273,30.40362324,23-12-2019,#VALUE!
QJT72194.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72206.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72218.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72230.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72242.1,France,2020-03,1273,29.88525003,23-12-2019,#VALUE!
QJT72254.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72266.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72278.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72290.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72302.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72314.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72326.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72338.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72350.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72362.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72374.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72386.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72398.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72410.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72422.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72434.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72446.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72458.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72470.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72482.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72494.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72506.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72518.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72530.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72542.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72554.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72566.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72578.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72590.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72602.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72614.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72626.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72638.1,France,2020-03,1273,29.78077915,23-12-2019,#VALUE!
QJT72650.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72662.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72674.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72686.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72698.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72710.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72722.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72734.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT72746.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72758.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72770.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72782.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72794.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72806.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72818.1,France,2020-03,1273,29.86649524,23-12-2019,#VALUE!
QJT72830.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72842.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72854.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72866.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72878.1,France,2020-03,1273,29.26335903,23-12-2019,#VALUE!
QJT72890.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72902.1,France,2020-03,1273,29.7380539,23-12-2019,#VALUE!
QJT72914.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72926.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72938.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72950.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72962.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72974.1,France,2020-03,1273,30.17735489,23-12-2019,#VALUE!
QJT72986.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT72998.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT73010.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT73022.1,France,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJT73034.1,France,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJT73046.1,Colombia,02-04-2020,1273,30.16105055,23-12-2019,101
QJS53338.1,Greece: Athens,24-03-2020,1273,29.76636445,23-12-2019,92
QJS53350.1,Greece: Athens,20-03-2020,1273,29.76636445,23-12-2019,88
QJS53362.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS53374.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS53386.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS53398.1,Greece: Athens,29-03-2020,1273,29.76636445,23-12-2019,97
QJS53410.1,Greece: Athens,28-03-2020,1273,29.76636445,23-12-2019,96
QJS53422.1,Greece: Athens,20-03-2020,1273,29.76636445,23-12-2019,88
QJS53434.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS53446.1,Greece: Athens,29-03-2020,1273,29.76636445,23-12-2019,97
QJS53458.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS53470.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS53482.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS53494.1,Greece: Athens,22-03-2020,1273,29.76636445,23-12-2019,90
QJS53506.1,Greece: Athens,26-03-2020,1273,29.76636445,23-12-2019,94
QJS53518.1,Greece: Athens,04-04-2020,1273,29.76636445,23-12-2019,103
QJS53530.1,Greece: Athens,31-03-2020,1273,29.28568666,23-12-2019,99
QJS53542.1,Greece: Athens,09-03-2020,1273,30.16105055,23-12-2019,77
QJS53554.1,Greece: Athens,10-03-2020,1273,30.03906787,23-12-2019,78
QJS53566.1,Greece: Athens,10-03-2020,1273,30.16105055,23-12-2019,78
QJS53578.1,Greece: Athens,11-03-2020,1273,29.66456564,23-12-2019,79
QJS53590.1,Greece: Athens,11-03-2020,1273,30.82773572,23-12-2019,79
QJS53602.1,Greece: Athens,11-03-2020,1273,30.16105055,23-12-2019,79
QJS53614.1,Greece: Athens,12-03-2020,1273,28.88349779,23-12-2019,80
QJS53626.1,Greece: Athens,12-03-2020,1273,30.16105055,23-12-2019,80
QJS53638.1,Greece: Athens,12-03-2020,1273,30.54016939,23-12-2019,80
QJS53650.1,Greece: Athens,14-03-2020,1273,29.00566266,23-12-2019,82
QJS53662.1,Greece: Athens,16-03-2020,1273,29.78725866,23-12-2019,84
QJS53674.1,Greece: Athens,16-03-2020,1273,29.76687735,23-12-2019,84
QJS53686.1,Greece: Athens,16-03-2020,1273,29.76636445,23-12-2019,84
QJS53698.1,Greece: Athens,19-03-2020,1273,30.16105055,23-12-2019,87
QJS53710.1,Greece: Athens,09-03-2020,1273,30.16105055,23-12-2019,77
QJS53722.1,Greece: Athens,11-03-2020,1273,30.16105055,23-12-2019,79
QJS53734.1,Greece: Athens,12-03-2020,1273,29.76636445,23-12-2019,80
QJS53746.1,Greece: Athens,13-03-2020,1273,30.16105055,23-12-2019,81
QJS53758.1,Greece: Athens,20-03-2020,1273,30.16105055,23-12-2019,88
QJS53770.1,Greece: Athens,19-03-2020,1273,30.16105055,23-12-2019,87
QJS53782.1,Greece: Athens,16-03-2020,1273,30.16105055,23-12-2019,84
QJS53794.1,Greece: Athens,12-03-2020,1273,29.76636445,23-12-2019,80
QJS53806.1,Greece: Athens,12-03-2020,1273,29.76636445,23-12-2019,80
QJS53818.1,Greece: Athens,12-03-2020,1273,29.76636445,23-12-2019,80
QJS53830.1,Greece: Athens,13-03-2020,1273,29.76636445,23-12-2019,81
QJS53842.1,Greece: Athens,13-03-2020,1273,29.76636445,23-12-2019,81
QJS53854.1,Greece: Athens,13-03-2020,1273,29.76636445,23-12-2019,81
QJS53866.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS53878.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS53890.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS53902.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS53914.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS53926.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS53938.1,Greece: Athens,15-03-2020,1273,29.76636445,23-12-2019,83
QJS53950.1,Greece: Athens,16-03-2020,1273,30.16105055,23-12-2019,84
QJS53962.1,Greece: Athens,16-03-2020,1273,29.76636445,23-12-2019,84
QJS53974.1,Greece: Athens,17-03-2020,1273,30.16105055,23-12-2019,85
QJS53986.1,Greece: Athens,17-03-2020,1273,29.76636445,23-12-2019,85
QJS53998.1,Greece: Athens,18-03-2020,1273,29.76636445,23-12-2019,86
QJS54010.1,Greece: Athens,18-03-2020,1273,30.16105055,23-12-2019,86
QJS54022.1,Greece: Athens,12-03-2020,1273,30.16105055,23-12-2019,80
QJS54034.1,Greece: Athens,14-03-2020,1273,29.76636445,23-12-2019,82
QJS54046.1,Greece: Athens,17-03-2020,1273,29.76636445,23-12-2019,85
QJS54058.1,Greece: Athens,18-03-2020,1273,29.76636445,23-12-2019,86
QJS54070.1,Greece: Athens,18-03-2020,1273,30.16105055,23-12-2019,86
QJS54082.1,Greece: Athens,19-03-2020,1273,30.16105055,23-12-2019,87
QJS54094.1,Greece: Athens,22-03-2020,1273,30.16105055,23-12-2019,90
QJS54106.1,Greece: Athens,29-03-2020,1273,29.9908579,23-12-2019,97
QJS54118.1,Greece: Athens,05-03-2020,1273,29.76636445,23-12-2019,73
QJS54130.1,Greece: Athens,07-03-2020,1273,30.16105055,23-12-2019,75
QJS54142.1,Greece: Athens,07-03-2020,1273,29.76636445,23-12-2019,75
QJS54154.1,Greece: Athens,08-03-2020,1273,30.16105055,23-12-2019,76
QJS54166.1,Greece: Athens,09-03-2020,1273,29.76636445,23-12-2019,77
QJS54178.1,Greece: Athens,10-03-2020,1273,29.76636445,23-12-2019,78
QJS54190.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS54202.1,Greece: Athens,28-03-2020,1273,29.76636445,23-12-2019,96
QJS54214.1,Greece: Athens,23-03-2020,1273,29.76636445,23-12-2019,91
QJS54226.1,Greece: Athens,18-03-2020,1273,30.54769113,23-12-2019,86
QJS54238.1,Greece: Athens,10-03-2020,1273,30.16105055,23-12-2019,78
QJS54250.1,Greece: Athens,10-03-2020,1273,30.16105055,23-12-2019,78
QJS54262.1,Greece: Athens,10-03-2020,1273,30.16105055,23-12-2019,78
QJS54274.1,Greece: Athens,11-03-2020,1273,29.76636445,23-12-2019,79
QJS54286.1,Greece: Athens,14-03-2020,1273,29.7380539,23-12-2019,82
QJS54298.1,Greece: Athens,11-03-2020,1273,29.76636445,23-12-2019,79
QJS54310.1,Greece: Athens,11-03-2020,1273,30.16105055,23-12-2019,79
QJS54322.1,Greece: Athens,09-03-2020,1273,29.76636445,23-12-2019,77
QJS54334.1,Greece: Athens,10-03-2020,1273,29.76636445,23-12-2019,78
QJS54346.1,Greece: Athens,10-03-2020,1273,30.16105055,23-12-2019,78
QJS54358.1,Greece: Athens,10-03-2020,1273,29.76636445,23-12-2019,78
QJS54370.1,Greece: Athens,10-03-2020,1273,29.76636445,23-12-2019,78
QJS54382.1,Greece: Athens,10-03-2020,1273,29.76636445,23-12-2019,78
QJS54394.1,Greece: Athens,11-03-2020,1273,30.16105055,23-12-2019,79
QJS54406.1,Greece: Athens,11-03-2020,1273,29.76636445,23-12-2019,79
QJS54418.1,Greece: Athens,11-03-2020,1273,30.16105055,23-12-2019,79
QJS54430.1,Greece: Athens,27-03-2020,1273,29.76636445,23-12-2019,95
QJS54442.1,Greece: Athens,01-04-2020,1273,30.16105055,23-12-2019,100
QJS54454.1,Greece: Athens,31-03-2020,1273,29.76636445,23-12-2019,99
QJS54466.1,Iran,26-03-2020,1273,29.76636445,23-12-2019,94
QJS54478.1,Serbia: Novi Pazar,04-04-2020,1273,30.16105055,23-12-2019,103
QJS54490.1,Guam,26-03-2020,1273,30.16105055,23-12-2019,94
QJS54502.1,Guam,24-03-2020,1273,29.76636445,23-12-2019,92
QJS54514.1,Guam,20-03-2020,1273,29.76636445,23-12-2019,88
QJS54526.1,USA: SC,27-03-2020,1273,30.16105055,23-12-2019,95
QJS54538.1,USA: SC,27-03-2020,1273,30.16105055,23-12-2019,95
QJS54550.1,USA: SC,26-03-2020,1273,30.16105055,23-12-2019,94
QJS54562.1,USA: CA,01-05-2020,1273,30.16105055,23-12-2019,130
QJS54574.1,USA: CA,01-05-2020,1273,30.16105055,23-12-2019,130
QJS54586.1,USA: CA,01-05-2020,1273,30.16105055,23-12-2019,130
QJS54598.1,USA: CA,01-05-2020,1273,29.76636445,23-12-2019,130
QJS54610.1,USA: CA,27-04-2020,1273,29.76636445,23-12-2019,126
QJS54622.1,USA: CA,27-04-2020,1273,29.76636445,23-12-2019,126
QJS54634.1,USA: CA,27-04-2020,1273,29.76636445,23-12-2019,126
QJS54646.1,USA: CA,29-04-2020,1273,30.16105055,23-12-2019,128
QJS54658.1,USA: CA,26-04-2020,1273,30.16105055,23-12-2019,125
QJS54670.1,USA: CA,26-04-2020,1273,30.16105055,23-12-2019,125
QJS54682.1,USA: CA,28-04-2020,1273,30.16105055,23-12-2019,127
QJS54694.1,USA: CA,28-04-2020,1273,30.16105055,23-12-2019,127
QJS54706.1,USA: CA,27-04-2020,1273,30.16105055,23-12-2019,126
QJS54718.1,USA: CA,27-04-2020,1273,30.16105055,23-12-2019,126
QJS54730.1,USA: CA,27-04-2020,1273,29.76636445,23-12-2019,126
QJS54754.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54766.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54778.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54790.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54802.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54814.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54826.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54838.1,USA: CA,30-04-2020,1273,30.41055946,23-12-2019,129
QJS54850.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54862.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54874.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54886.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54898.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54910.1,USA: CA,30-04-2020,1273,29.76636445,23-12-2019,129
QJS54922.1,USA: CA,30-04-2020,1273,30.16105055,23-12-2019,129
QJS54934.1,USA: CA,29-04-2020,1273,29.76636445,23-12-2019,128
QJS56535.1,USA,29-03-2020,1273,29.76636445,23-12-2019,97
QJS56547.1,USA: WA,29-03-2020,1273,29.76636445,23-12-2019,97
QJS56559.1,USA: WA,28-03-2020,1273,30.16105055,23-12-2019,96
QJS56571.1,USA: WA,28-03-2020,1273,29.76636445,23-12-2019,96
QJS56583.1,USA: WA,29-03-2020,1273,29.76636445,23-12-2019,97
QJS56595.1,USA: WA,29-03-2020,1273,29.76636445,23-12-2019,97
QJS56607.1,USA: WA,29-03-2020,1273,29.76636445,23-12-2019,97
QJS56619.1,USA: WA,29-03-2020,1273,29.76636445,23-12-2019,97
QJS56631.1,USA: WA,29-03-2020,1273,29.76636445,23-12-2019,97
QJS56643.1,USA: WA,28-03-2020,1273,29.76636445,23-12-2019,96
QJS56655.1,USA: WA,01-04-2020,1273,29.76636445,23-12-2019,100
QJS56667.1,USA: WA,01-04-2020,1273,29.76636445,23-12-2019,100
QJS56679.1,USA: WA,01-04-2020,1273,29.76636445,23-12-2019,100
QJS56691.1,USA: WA,01-04-2020,1273,29.76636445,23-12-2019,100
QJS56703.1,USA: WA,01-04-2020,1273,29.76636445,23-12-2019,100
QJS56715.1,USA,01-04-2020,1273,30.16105055,23-12-2019,100
QJS56727.1,USA,01-04-2020,1273,30.16105055,23-12-2019,100
QJS56739.1,USA: WA,31-03-2020,1273,29.76636445,23-12-2019,99
QJS56751.1,USA: WA,31-03-2020,1273,29.76636445,23-12-2019,99
QJS56763.1,USA: WA,31-03-2020,1273,29.76636445,23-12-2019,99
QJS56775.1,USA: WA,31-03-2020,1273,29.76636445,23-12-2019,99
QJS56787.1,USA: CT,30-03-2020,1273,29.76636445,23-12-2019,98
QJS56799.1,USA: ID,30-03-2020,1273,30.450568,23-12-2019,98
QJS56811.1,USA: WA,31-03-2020,1273,30.5004685,23-12-2019,99
QJS56823.1,USA: WA,31-03-2020,1273,30.5004685,23-12-2019,99
QJS56835.1,USA: ID,30-03-2020,1273,30.5004685,23-12-2019,98
QJS56847.1,USA: WA,31-03-2020,1273,30.16105055,23-12-2019,99
QJS56859.1,USA: WA,31-03-2020,1273,30.16105055,23-12-2019,99
QJS56871.1,USA: ID,02-04-2020,1273,30.16105055,23-12-2019,101
QJS56883.1,USA: ID,02-04-2020,1273,30.49996784,23-12-2019,101
QJS56895.1,USA: ID,02-04-2020,1273,29.76636445,23-12-2019,101
QJS56907.1,USA: ID,03-04-2020,1273,29.76636445,23-12-2019,102
QJS56919.1,USA: ID,02-04-2020,1273,29.76636445,23-12-2019,101
QJS56931.1,USA: ID,02-04-2020,1273,29.76636445,23-12-2019,101
QJS56943.1,USA: ID,02-04-2020,1273,29.76636445,23-12-2019,101
QJS56955.1,USA: ID,02-04-2020,1273,29.76636445,23-12-2019,101
QJS56967.1,USA: WA,05-04-2020,1273,29.76636445,23-12-2019,104
QJS56979.1,USA: WA,03-04-2020,1273,29.76636445,23-12-2019,102
QJS56991.1,USA: WA,03-04-2020,1273,29.76636445,23-12-2019,102
QJS57003.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57015.1,USA: WA,05-04-2020,1273,29.76636445,23-12-2019,104
QJS57027.1,USA: WA,05-04-2020,1273,30.16105055,23-12-2019,104
QJS57039.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57051.1,USA: WA,03-04-2020,1273,30.16105055,23-12-2019,102
QJS57063.1,USA: WA,03-04-2020,1273,29.76636445,23-12-2019,102
QJS57075.1,USA: WA,03-04-2020,1273,30.16105055,23-12-2019,102
QJS57087.1,USA,05-04-2020,1273,30.16105055,23-12-2019,104
QJS57099.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57111.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57123.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57135.1,USA: WA,05-04-2020,1273,30.16105055,23-12-2019,104
QJS57147.1,USA: WA,05-04-2020,1273,30.16105055,23-12-2019,104
QJS57159.1,USA: WA,05-04-2020,1273,30.86185352,23-12-2019,104
QJS57171.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57183.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57195.1,USA: WA,04-04-2020,1273,30.16105055,23-12-2019,103
QJS57207.1,USA: WA,04-04-2020,1273,29.76636445,23-12-2019,103
QJS57219.1,USA: WA,05-04-2020,1273,29.76636445,23-12-2019,104
QJS57231.1,USA: WA,05-04-2020,1273,29.76636445,23-12-2019,104
QJS57243.1,USA: CT,02-04-2020,1273,30.16105055,23-12-2019,101
QJS57255.1,USA: CT,02-04-2020,1273,30.16105055,23-12-2019,101
QJS57267.1,USA: CT,02-04-2020,1273,30.16105055,23-12-2019,101
QJS57279.1,USA: CT,03-04-2020,1273,30.16105055,23-12-2019,102
QJS57291.1,USA: CT,02-04-2020,1273,30.16105055,23-12-2019,101
QJS57303.1,USA: CT,03-04-2020,1273,30.16105055,23-12-2019,102
QJS57315.1,USA: CT,02-04-2020,1273,30.16105055,23-12-2019,101
QJS39496.1,Netherlands,29-04-2020,1273,29.76636445,23-12-2019,128
QJS39507.1,Netherlands,29-04-2020,1273,29.76636445,23-12-2019,128
QJS39519.1,Netherlands,29-04-2020,1273,30.17804446,23-12-2019,128
QJS39531.1,Netherlands,29-04-2020,1273,30.16105055,23-12-2019,128
QJS39543.1,Netherlands,29-04-2020,1273,30.16105055,23-12-2019,128
QJS39555.1,Netherlands,29-04-2020,1273,30.16105055,23-12-2019,128
QJS39567.1,Netherlands,29-04-2020,1273,29.76636445,23-12-2019,128
QJS39579.1,Netherlands,29-04-2020,1273,29.76636445,23-12-2019,128
QJS39591.1,Netherlands,25-04-2020,1273,30.16105055,23-12-2019,124
QJS39603.1,Netherlands,28-04-2020,1273,29.76636445,23-12-2019,127
QJS39615.1,Netherlands,06-05-2020,1273,30.16105055,23-12-2019,135
QJS39627.1,Netherlands,06-05-2020,1273,30.16105055,23-12-2019,135
QJS39639.1,India: Hyderabad,24-03-2020,1273,30.16105055,23-12-2019,92
QJS39651.1,India: Hyderabad,25-03-2020,1273,30.16105055,23-12-2019,93
QJR83221.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83233.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83245.1,USA: VA,2020-04,1273,29.86649524,23-12-2019,#VALUE!
QJR83257.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83269.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83281.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83293.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83305.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83317.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83329.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83341.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83353.1,USA: VA,2020-03,1273,29.76636445,23-12-2019,#VALUE!
QJR83365.1,USA: VA,2020-03,1273,30.16105055,23-12-2019,#VALUE!
QJR83377.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83389.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83401.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83413.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83425.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83437.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83449.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83461.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83473.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83485.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83497.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83509.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83521.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83533.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
